phase,dataset,variant,seed,git_sha,timestamp,host,N,Dim,ef_ref,threads,repeat,build_time_s,edges,avg_degree,Recall_pct,CV,M_index,ef_construction
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:22,hallasan,60000,300,109,3,1,2.5789096355438232,451709,7.528483333333333,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:24,hallasan,60000,300,109,3,2,2.563760757446289,454545,7.57575,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:26,hallasan,60000,300,109,4,0,1.9728872776031494,451435,7.523916666666667,98.83,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:28,hallasan,60000,300,109,4,1,1.9732041358947754,451938,7.5323,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:30,hallasan,60000,300,109,4,2,1.9572138786315918,454481,7.574683333333334,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:32,hallasan,60000,300,109,5,0,1.6099812984466553,454533,7.57555,98.64,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:34,hallasan,60000,300,109,5,1,1.613511323928833,451289,7.521483333333333,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:35,hallasan,60000,300,109,5,2,1.6084575653076172,454627,7.577116666666667,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:37,hallasan,60000,300,109,6,0,1.3696110248565674,454811,7.580183333333333,98.89999999999999,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:38,hallasan,60000,300,109,6,1,1.3672161102294922,454445,7.574083333333333,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:39,hallasan,60000,300,109,6,2,1.3647067546844482,454423,7.573716666666667,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:41,hallasan,60000,300,109,7,0,1.41762375831604,454650,7.5775,98.87999999999998,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:42,hallasan,60000,300,109,7,1,1.6417982578277588,454660,7.5776666666666666,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:44,hallasan,60000,300,109,7,2,1.4805073738098145,451352,7.5225333333333335,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:45,hallasan,60000,300,109,8,0,1.4226713180541992,452209,7.536816666666667,98.89,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:47,hallasan,60000,300,109,8,1,1.4110701084136963,454869,7.58115,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:48,hallasan,60000,300,109,8,2,1.416250228881836,454580,7.576333333333333,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:50,hallasan,60000,300,109,9,0,1.424048900604248,452164,7.536066666666667,98.80999999999999,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:51,hallasan,60000,300,109,9,1,1.4071593284606934,455760,7.596,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:52,hallasan,60000,300,109,9,2,1.4142155647277832,455114,7.585233333333333,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:54,hallasan,60000,300,109,10,0,1.4620635509490967,451785,7.52975,98.83,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:55,hallasan,60000,300,109,10,1,1.4346296787261963,455790,7.5965,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:57,hallasan,60000,300,109,10,2,1.4352450370788574,451701,7.52835,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:21:58,hallasan,60000,300,109,11,0,1.5039548873901367,451852,7.530866666666666,98.88,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:00,hallasan,60000,300,109,11,1,1.488379955291748,454760,7.5793333333333335,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:01,hallasan,60000,300,109,11,2,1.4956943988800049,455558,7.592633333333334,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:03,hallasan,60000,300,109,12,0,1.5511457920074463,454903,7.581716666666667,98.86,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:05,hallasan,60000,300,109,12,1,1.5294857025146484,454481,7.574683333333334,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:06,hallasan,60000,300,109,12,2,1.5369884967803955,451514,7.525233333333333,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:08,hallasan,60000,300,109,13,0,1.5540990829467773,454622,7.5770333333333335,98.88999999999999,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:09,hallasan,60000,300,109,13,1,1.533137321472168,451864,7.531066666666667,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:11,hallasan,60000,300,109,13,2,1.5615308284759521,452385,7.53975,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:12,hallasan,60000,300,109,14,0,1.558943510055542,456487,7.608116666666667,98.77999999999999,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:14,hallasan,60000,300,109,14,1,1.5389270782470703,451532,7.525533333333334,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:15,hallasan,60000,300,109,14,2,1.5670981407165527,451415,7.523583333333334,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:17,hallasan,60000,300,109,15,0,1.5582637786865234,450766,7.512766666666667,98.86000000000001,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:19,hallasan,60000,300,109,15,1,1.5417249202728271,451663,7.527716666666667,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:20,hallasan,60000,300,109,15,2,1.5562126636505127,454870,7.581166666666666,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:22,hallasan,60000,300,109,16,0,1.528278112411499,454972,7.582866666666667,98.83999999999999,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:23,hallasan,60000,300,109,16,1,1.537808895111084,451000,7.516666666666667,,0.17200635070213321,20,137
2,glove100k,dhnsw,42,9fe3928,2026-09-05T19:22:25,hallasan,60000,300,109,16,2,1.5444726943969727,451788,7.5298,,0.17200635070213321,20,137
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:22:32,hallasan,60000,300,109,1,0,7.501546621322632,459141,7.65235,98.9,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:22:40,hallasan,60000,300,109,1,1,7.492210388183594,459141,7.65235,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:22:47,hallasan,60000,300,109,1,2,7.482758522033691,459141,7.65235,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:22:51,hallasan,60000,300,109,2,0,3.855879068374634,460129,7.668816666666666,98.92,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:22:55,hallasan,60000,300,109,2,1,3.8518259525299072,459140,7.652333333333333,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:22:59,hallasan,60000,300,109,2,2,3.8375561237335205,459126,7.6521,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:02,hallasan,60000,300,109,3,0,2.60231614112854,459087,7.65145,98.91,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:04,hallasan,60000,300,109,3,1,2.610055685043335,459140,7.652333333333333,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:07,hallasan,60000,300,109,3,2,2.6185593605041504,459712,7.661866666666667,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:09,hallasan,60000,300,109,4,0,1.993236780166626,459162,7.6527,98.91,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:11,hallasan,60000,300,109,4,1,1.984053373336792,459117,7.65195,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:13,hallasan,60000,300,109,4,2,1.9895873069763184,459122,7.652033333333334,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:14,hallasan,60000,300,109,5,0,1.6345632076263428,459210,7.6535,98.88,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:16,hallasan,60000,300,109,5,1,1.636214256286621,459201,7.65335,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:18,hallasan,60000,300,109,5,2,1.638747215270996,459215,7.653583333333334,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:19,hallasan,60000,300,109,6,0,1.3845975399017334,459054,7.6509,98.96,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:21,hallasan,60000,300,109,6,1,1.3972606658935547,456719,7.611983333333334,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:22,hallasan,60000,300,109,6,2,1.391111135482788,459261,7.65435,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:23,hallasan,60000,300,109,7,0,1.2286570072174072,456564,7.6094,98.91,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:25,hallasan,60000,300,109,7,1,1.4265494346618652,456142,7.602366666666667,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:26,hallasan,60000,300,109,7,2,1.6589767932891846,459067,7.651116666666667,,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:28,hallasan,60000,300,109,8,0,1.4522624015808105,461178,7.6863,98.75000000000001,0.17200635070213321,20,100
2,glove100k,dhnsw_ef100,42,9fe3928,2026-09-05T19:23:29,hallasan,60000,300,109,8,1,1.4492480754852295,456360,7.606,,0.17200635070213321,20,100
